player_id,short_name,fifa_version,long_name,height_cm,overall,age,nationality_name,pace,shooting,passing,dribbling,defending,physic
224631,Yang Shiyuan,24.0,杨世元,173,60,29,China PR,74.0,34.0,49.0,58.0,61.0,68.0
224691,Wang Jie,24.0,王杰,184,60,34,China PR,46.0,43.0,40.0,51.0,58.0,73.0
224770,S. Kashket,24.0,Scott Connor Kashket,175,60,27,England,83.0,57.0,54.0,64.0,35.0,57.0
226181,H. Al Jayzani,24.0,Hamad Sulaiman Al Jayzani,173,60,30,Saudi Arabia,75.0,40.0,49.0,54.0,52.0,69.0
226183,Li Huayang,24.0,李华扬,187,60,36,China PR,,,,,,
226186,Luo Xin,24.0,罗歆,182,60,33,China PR,58.0,45.0,53.0,56.0,58.0,70.0
227895,K. Twardek,24.0,Kristopher Twardek,186,60,26,Canada,77.0,52.0,54.0,60.0,36.0,63.0
227970,Wang Peng,24.0,王鹏,185,60,30,China PR,62.0,52.0,52.0,57.0,57.0,73.0
228035,Zhang Wentao,24.0,张文涛,187,60,30,China PR,62.0,49.0,39.0,47.0,58.0,72.0
228076,Yang Zexiang,24.0,杨泽翔,182,60,28,China PR,62.0,54.0,56.0,58.0,57.0,63.0
228077,Wang Qiuming,24.0,王秋明,173,60,30,China PR,77.0,54.0,57.0,61.0,52.0,66.0
228292,C. Harkin,24.0,Ciaron Harkin,180,60,27,Northern Ireland,44.0,55.0,63.0,57.0,53.0,57.0
229126,J. Clarke,24.0,James Anthony John Clarke,183,60,33,England,43.0,41.0,48.0,47.0,58.0,75.0
229269,Z. Westbrooke,24.0,Zain Sam Westbrooke,180,60,26,England,61.0,56.0,61.0,60.0,54.0,61.0
230980,J. Tratt,24.0,Jacob Tratt,190,60,28,Australia,52.0,41.0,50.0,51.0,56.0,77.0
231674,C. Coll,24.0,Ciarán Coll,178,60,31,Republic of Ireland,71.0,25.0,48.0,52.0,55.0,68.0
233449,Pan Ximing,24.0,潘喜明,183,60,30,China PR,61.0,32.0,50.0,48.0,60.0,61.0
233875,I. Roșu,24.0,Iulian Roșu,182,60,29,Romania,68.0,62.0,58.0,59.0,49.0,63.0
235500,A. Al Shammari,24.0,Abdulmalek Al Shammari,177,60,27,Saudi Arabia,71.0,49.0,56.0,62.0,53.0,60.0
236365,C. Wood,24.0,Connor Oliver Wood,173,60,26,England,75.0,50.0,53.0,60.0,53.0,65.0
238560,L. Stoll,24.0,Lennart Stoll,189,60,27,Germany,68.0,50.0,56.0,56.0,56.0,65.0
239126,M. Al Baqawi,24.0,Mohammed Kareem Al Baqawi,170,60,27,Saudi Arabia,72.0,28.0,53.0,55.0,59.0,64.0
240587,F. Al Jumayah,24.0,Fahad Bin Jumayah,175,60,28,Saudi Arabia,74.0,54.0,59.0,61.0,52.0,56.0
241251,Lin Longchang,24.0,林隆昌,188,60,33,China PR,37.0,32.0,32.0,40.0,58.0,76.0
243645,C. Rawlinson,24.0,Connell Patrick Rawlinson,185,60,31,Wales,48.0,30.0,42.0,46.0,59.0,71.0
243736,K. Rauhut,24.0,Kevin Rauhut,188,60,33,Germany,,,,,,
246552,Ó. Sverrisson,24.0,Óskar Tor Sverrisson,184,60,30,Iceland,66.0,48.0,46.0,56.0,58.0,65.0
247448,G. Ranjitsingh,24.0,Gregory Ranjitsingh,188,60,29,Trinidad and Tobago,,,,,,
248296,S. Fernandes,24.0,Seriton Fernandes,174,60,30,India,72.0,32.0,46.0,52.0,55.0,72.0
248300,M. Singh,24.0,Manvir Singh,188,60,27,India,81.0,58.0,49.0,57.0,31.0,73.0
248339,A. Al Shahrani,24.0,Abdulaziz Saeed N Al Shahrani,175,60,28,Saudi Arabia,75.0,55.0,58.0,64.0,32.0,58.0
253560,E. Díaz,24.0,Enzo Roberto Díaz Morales,177,60,31,Argentina,49.0,62.0,49.0,56.0,30.0,68.0
256329,H. Al Shamrani,24.0,Hassan Ahmad Al Shammrani,185,60,30,Saudi Arabia,58.0,32.0,45.0,48.0,59.0,70.0
260043,O. Midtskogen,24.0,Ole Erik Midtskogen,196,60,28,Norway,38.0,61.0,48.0,52.0,46.0,69.0
261904,S. Abdusalam,24.0,萨比提·阿布都沙拉木,179,60,29,China PR,70.0,51.0,56.0,62.0,53.0,56.0
262287,F. Al Azmi,24.0,Farhan Al-Aazmi,175,60,28,Saudi Arabia,78.0,42.0,52.0,57.0,54.0,59.0
263152,A. Hawsawi,24.0,Abdullah Ahmed Al Hawsawi,174,60,27,Saudi Arabia,67.0,34.0,47.0,53.0,57.0,67.0
263164,S. Al Shamsi,24.0,Sultan Al Shamsi,177,60,27,United Arab Emirates,73.0,59.0,55.0,63.0,29.0,53.0
266824,Y. Chaib,24.0,Youssef Chaib,181,60,26,Norway,75.0,56.0,52.0,63.0,26.0,56.0
269279,J. Gonçalves,24.0,Jonathan Gonçalves,173,60,34,France,44.0,29.0,48.0,46.0,60.0,63.0
269295,A. Gboho,24.0,Ambroise Gboho,176,60,28,Côte d'Ivoire,74.0,49.0,55.0,61.0,35.0,50.0
271655,N. Bosančić,24.0,Nemanja Bosančić,180,60,28,Serbia,63.0,51.0,56.0,64.0,45.0,54.0
273523,M. Becerra,24.0,Miguel Ángel Becerra,176,60,30,Bolivia,69.0,27.0,43.0,53.0,57.0,57.0
275219,V. Jardan,24.0,Vasile Jardan,178,60,29,Moldova,63.0,38.0,53.0,57.0,54.0,68.0
275790,B. Öğür,24.0,Burak Öğür,189,60,33,Turkey,,,,,,
275958,R. Kidrić,24.0,Rok Kidrić,194,60,28,Slovenia,61.0,59.0,40.0,54.0,28.0,71.0
276144,R. Sulaka,24.0,Rebin Sulaka,192,60,31,Iraq,59.0,27.0,34.0,36.0,62.0,67.0
276189,D. Beširović,24.0,Dino Beširović,179,60,29,Portugal,64.0,51.0,61.0,63.0,46.0,58.0
275522,L. Miller,24.0,Lennon Miller,182,59,16,Scotland,72.0,52.0,60.0,60.0,48.0,60.0
275569,J. Zivkovic,24.0,Jovan Zivkovic,175,59,17,Austria,82.0,55.0,48.0,69.0,22.0,50.0
277814,G. Swiderski,24.0,Grégoire Swiderski,187,59,17,France,,,,,,
264749,M. Madjed,24.0,Montader Madjed,178,59,18,Sweden,75.0,52.0,48.0,68.0,23.0,35.0
271953,M. Sonko,24.0,Momodou Lamin Sonko,176,59,18,Sweden,77.0,59.0,46.0,67.0,18.0,37.0
267849,T. O'Reilly,24.0,Tommi O'Reilly,170,59,19,Republic of Ireland,57.0,56.0,60.0,65.0,51.0,46.0
267871,N. Fraser,24.0,Nathan Fraser,186,59,18,Republic of Ireland,72.0,61.0,47.0,55.0,22.0,64.0
271974,B. Clark,24.0,Bobby Clark,178,59,18,England,66.0,52.0,60.0,64.0,47.0,53.0
272928,W. Odefalk,24.0,Wilmer Odefalk,177,59,18,Sweden,67.0,52.0,56.0,60.0,52.0,57.0
274977,Marciano,24.0,Marciano Sanca Tchami,180,59,19,Guinea Bissau,73.0,59.0,45.0,54.0,19.0,62.0
277270,Junior Zé,24.0,Arlet Junior Zé,178,59,17,Switzerland,79.0,48.0,48.0,67.0,26.0,52.0
277293,A. Mebude,24.0,Adedire Mebude,189,59,19,Scotland,73.0,61.0,46.0,66.0,24.0,54.0
277346,K. Anderson,24.0,Karoy Anderson,180,59,18,Jamaica,71.0,52.0,57.0,63.0,49.0,65.0
265496,T. Roberts,24.0,Tyler Roberts,177,59,19,Jamaica,83.0,53.0,49.0,62.0,31.0,49.0
269976,C. Negele,24.0,Christopher Negele,171,59,18,Germany,67.0,58.0,58.0,63.0,39.0,50.0
269993,M. Loune,24.0,Mehdi Loune,172,59,19,Morocco,62.0,54.0,61.0,65.0,43.0,42.0
271169,H. Akman,24.0,Hamza Yiğit Akman,170,59,18,Turkey,76.0,51.0,57.0,72.0,47.0,42.0
271198,M. Berisha,24.0,Medon Berisha,186,59,19,Kosovo,57.0,47.0,58.0,58.0,53.0,63.0
274492,M. Perez,24.0,Miguel Perez,180,59,18,United States,62.0,52.0,56.0,64.0,57.0,52.0
276258,T. Koudou,24.0,Thérence Koudou,178,59,18,France,67.0,46.0,53.0,57.0,55.0,61.0
264408,A. Guessand,24.0,Axel Thurel Sahuye Guessand,192,59,18,France,63.0,27.0,40.0,46.0,59.0,61.0
264509,J. Abankwah,24.0,James Abankwah,182,59,19,Republic of Ireland,70.0,29.0,44.0,53.0,56.0,71.0
269398,S. Ngabo,24.0,Sanders Ngabo,174,59,18,Denmark,77.0,54.0,59.0,64.0,46.0,57.0
271171,L. Lord,24.0,Louis Lord,197,59,19,Germany,,,,,,
271743,A. Cozier-Duberry,24.0,Amario Cozier-Duberry,170,59,18,England,67.0,55.0,53.0,61.0,28.0,50.0
272927,T. Bergvall,24.0,Theo Bergvall,186,59,18,Sweden,79.0,41.0,53.0,57.0,52.0,59.0
274741,C. Zambrano,24.0,Cristhoper Douglas Zambrano Méndez,183,59,18,Ecuador,68.0,59.0,48.0,59.0,27.0,59.0
277700,G. Van Zwam,24.0,Giovanni Van Zwam,185,59,19,Netherlands,59.0,32.0,41.0,39.0,61.0,59.0
277933,Marcos Navarro,24.0,Marcos Navarro Blázquez,175,59,19,Spain,63.0,41.0,54.0,55.0,57.0,46.0
277961,J. Katongo,24.0,Jadel Katongo,186,59,18,England,68.0,28.0,42.0,48.0,59.0,64.0
277974,J. Novello,24.0,Jahce Tyler Novello,182,59,19,Australia,73.0,59.0,53.0,58.0,32.0,66.0
262651,T. Lonergan,24.0,Tommy Lonergan,180,59,19,Republic of Ireland,66.0,59.0,46.0,57.0,21.0,59.0
263053,F. Wilak,24.0,Filip Wilak,180,59,19,Poland,79.0,61.0,51.0,58.0,19.0,61.0
264168,J. Oehmichen,24.0,Jonas Oehmichen,177,59,19,Germany,68.0,44.0,57.0,63.0,36.0,46.0
264295,N. Ødegård,24.0,Niklas Ødegård,189,59,19,Norway,75.0,53.0,54.0,61.0,50.0,74.0
268132,E. Shabani,24.0,Eniss Shabani,181,59,20,Germany,54.0,50.0,55.0,63.0,54.0,61.0
268652,K. Wiethaup,24.0,Kevin Wiethaup,175,59,17,Germany,70.0,43.0,58.0,64.0,38.0,48.0
272787,S. Simoni,24.0,Simon Simoni,192,59,18,Albania,,,,,,
272915,F. Sidklev,24.0,Filip Sidklev,190,59,18,Sweden,,,,,,
272919,R. Omorowa,24.0,Richie Omorowa,181,59,19,Sweden,72.0,55.0,51.0,61.0,43.0,65.0
274080,Mario García,24.0,Mario García Alvear,176,59,19,Spain,61.0,32.0,38.0,55.0,59.0,52.0
274701,J. Romsaas,24.0,Jakob Napoleon Romsaas,187,59,19,Norway,76.0,52.0,55.0,60.0,33.0,55.0
275152,S. Barbosa,24.0,Shean Paul Barbosa Gómez,173,59,19,Colombia,74.0,26.0,45.0,55.0,55.0,60.0
276257,F. Fall,24.0,Fallou Fall,192,59,19,Senegal,48.0,28.0,45.0,47.0,59.0,61.0
277653,Edgar Alcañiz,24.0,Edgar Alcañiz Baldovi,175,59,18,Spain,62.0,48.0,61.0,61.0,49.0,51.0
278007,Z. Sturge,24.0,Zak Sturge,188,59,19,England,77.0,35.0,44.0,55.0,55.0,64.0
278094,J. Bengui,24.0,Justin Bengui,190,59,17,France,,,,,,
261130,K. Moradaoğlu,24.0,Kağan Moradaoğlu,193,59,20,Turkey,,,,,,
266906,S. Ostrzinski,24.0,Silas Ostrzinski,198,59,19,Germany,,,,,,
267782,B. Conté,24.0,Bambasé Conté,178,59,19,Germany,65.0,58.0,54.0,61.0,29.0,45.0
268727,M. Jonathans,24.0,Miliano Jonathans,178,59,19,Netherlands,59.0,56.0,59.0,60.0,21.0,42.0
270546,C. Delgado,24.0,Charlie Isaac Delgado Morales,175,59,20,Ecuador,68.0,47.0,58.0,58.0,55.0,59.0
271250,Y. Gomis,24.0,Yoni Gomis,186,59,17,France,58.0,26.0,38.0,44.0,60.0,58.0
271411,O. Zych,24.0,Oliwier Zych,193,59,19,Poland,,,,,,
272977,C. Lokesa,24.0,Chris-Emmanuel Lokesa,185,59,18,Belgium,72.0,54.0,58.0,61.0,38.0,45.0
273903,Darío Serra,24.0,Darío Serra Álvarez,180,59,20,Spain,65.0,55.0,52.0,59.0,28.0,52.0
274716,L. Malagrida,24.0,Lorenzo Malagrida,170,59,19,Italy,61.0,45.0,60.0,59.0,50.0,50.0
274952,O. Højlund,24.0,Oscar Højlund,184,59,18,Denmark,73.0,46.0,56.0,61.0,56.0,62.0
275298,A. Pavlovic,24.0,Aleksandar Pavlović,186,59,19,Germany,59.0,46.0,58.0,57.0,56.0,52.0
275426,I. Digberekou,24.0,Ibrahim Digberekou,188,59,18,Belgium,58.0,31.0,44.0,38.0,61.0,63.0
275521,Clavijo,24.0,Daniel Clavijo Encinar,175,59,19,Spain,64.0,42.0,60.0,60.0,59.0,54.0
276048,M. Fernandez-Pardo,24.0,Matias Fernandez-Pardo,183,59,18,Belgium,72.0,55.0,53.0,63.0,25.0,48.0
276138,B. Buljan,24.0,Borna Buljan,195,59,18,Croatia,,,,,,
276870,R. Gil,24.0,Ronald Gil,176,59,18,Bolivia,71.0,25.0,32.0,58.0,58.0,60.0
277227,A. Lebarbier,24.0,Alex Lebarbier,186,59,18,France,59.0,37.0,44.0,48.0,61.0,74.0
277467,Marco Ribeiro,24.0,Marco António Martins Ribeiro,175,59,18,Portugal,59.0,50.0,57.0,58.0,56.0,46.0
277530,S. Sönmez,24.0,Selim Sönmez,175,59,18,Turkey,78.0,51.0,51.0,63.0,29.0,43.0
277865,L. Pazourek,24.0,Luca Pazourek,180,59,18,Austria,71.0,30.0,49.0,55.0,55.0,60.0
278033,S. Lekovic,24.0,Stefan Lekovic,192,59,19,Serbia,60.0,33.0,43.0,37.0,58.0,63.0
258375,L. Ayina,24.0,Loick Ayina,185,59,20,France,76.0,28.0,44.0,48.0,58.0,66.0
258785,N. Innocenti,24.0,Nassim Innocenti,187,59,21,Burkina Faso,56.0,30.0,40.0,52.0,60.0,62.0
259358,A. Al Nashri,24.0,Awad Haidar Al Nashri,175,59,21,Saudi Arabia,53.0,31.0,48.0,50.0,58.0,66.0
262239,M. Bodmer,24.0,Mathéo Bodmer,177,59,19,France,59.0,47.0,60.0,62.0,54.0,56.0
264223,N. König,24.0,Noah König,188,59,20,Germany,53.0,31.0,38.0,43.0,59.0,62.0
264580,D. Chesters,24.0,Daniel Chesters,177,59,21,England,66.0,47.0,56.0,63.0,32.0,48.0
264746,H. Leonard,24.0,Harry Leonard,180,59,19,England,69.0,61.0,43.0,58.0,18.0,54.0
266010,G. de Regt,24.0,Gyan de Regt,175,59,20,Netherlands,77.0,53.0,56.0,60.0,27.0,45.0
270944,B. Nelson,24.0,Ben Nelson,187,59,19,England,68.0,32.0,41.0,47.0,57.0,69.0
270974,T. Storm,24.0,Tobias Storm,182,59,18,Denmark,72.0,42.0,54.0,58.0,56.0,55.0
271148,I. Nazih,24.0,Imran Nazih,174,59,17,Morocco,72.0,49.0,54.0,67.0,38.0,42.0
271375,F. Lange,24.0,Felix Finn Lange,187,59,19,Germany,62.0,33.0,40.0,43.0,61.0,59.0
271490,Javi Garrido,24.0,Javier Garrido López,186,59,19,Spain,,,,,,
272571,L. Jovanović,24.0,Luka Jovanović,179,59,18,Australia,70.0,58.0,49.0,57.0,29.0,63.0
272686,A. Vásquez,24.0,Lisandro André Vásquez Pizarro,170,59,20,Peru,59.0,55.0,58.0,61.0,53.0,59.0
272931,H. Bolin,24.0,Hugo Bolin,179,59,19,Sweden,75.0,58.0,51.0,66.0,36.0,52.0
273606,M. Ferreira,24.0,Matías Agustín Ferreira Correa,183,59,20,Uruguay,64.0,57.0,58.0,59.0,34.0,51.0
273936,A. Dembélé,24.0,Ali Bina Dembélé,185,59,19,France,64.0,42.0,50.0,57.0,56.0,61.0
274446,B. Boci,24.0,Brayan Boci,183,59,19,Italy,68.0,40.0,54.0,57.0,52.0,59.0
274859,M. Adorno,24.0,Miliciades Adorno,175,59,18,Paraguay,58.0,60.0,38.0,57.0,18.0,52.0
276042,A. Aguinaga,24.0,Carlos Abraham Aguinaga,162,59,20,Peru,71.0,51.0,56.0,60.0,22.0,37.0
277436,A. Yılmaz,24.0,Ali Şahin Yılmaz,186,59,19,Turkey,62.0,31.0,40.0,45.0,58.0,64.0
277599,F. Distefano,24.0,Filippo Distefano,171,59,20,Italy,65.0,54.0,54.0,64.0,22.0,41.0
277644,T. Negrel,24.0,Tom Negrel,192,59,20,France,,,,,,
277871,D. Tıknaz,24.0,Demir Ege Tıknaz,193,59,18,Turkey,66.0,46.0,58.0,58.0,49.0,59.0
251884,B. Fiabema,24.0,Bryan Fiabema,182,59,20,Norway,77.0,57.0,48.0,63.0,25.0,57.0
257269,F. Elkær,24.0,Frederik Elkær,176,59,21,Denmark,82.0,41.0,54.0,54.0,48.0,55.0
257778,H. Crosthwaite,24.0,Henry Jon Crosthwaite,175,59,20,Germany,69.0,55.0,48.0,61.0,21.0,46.0
261241,M. Ibrahimi,24.0,Mehmet Ibrahimi,182,59,20,Germany,68.0,49.0,54.0,66.0,30.0,37.0
261605,J. Vilsaint,24.0,Jules-Anthony Vilsaint,190,59,20,Canada,70.0,60.0,45.0,56.0,26.0,56.0
263619,V. Chambaere,24.0,Vic Chambaere,190,59,20,Belgium,,,,,,
264072,Bernardo,24.0,Bernardo Oliveira,171,59,19,Australia,83.0,42.0,51.0,67.0,35.0,40.0
264138,M. Rongier,24.0,Matthieu Rongier,185,59,21,France,,,,,,
264193,B. Greenwood,24.0,Ben Greenwood,184,59,20,Republic of Ireland,72.0,32.0,48.0,57.0,56.0,59.0
264364,D. Camara,24.0,Drissa Camara,179,59,21,Côte d'Ivoire,62.0,53.0,57.0,61.0,51.0,58.0
264445,J. Malcolm,24.0,Jovan Malcolm,180,59,20,England,84.0,59.0,39.0,56.0,22.0,64.0
266641,F. Feller,24.0,Frank Feller,183,59,19,Germany,,,,,,
267776,C. Atemona,24.0,Christalino Atemona,184,59,21,Germany,69.0,34.0,43.0,52.0,57.0,65.0
268536,J. Eitschberger,24.0,Julian Eitschberger,179,59,19,Germany,65.0,34.0,50.0,60.0,56.0,53.0
268568,B. Portugal,24.0,Bruno Fabricio Portugal Paredes,182,59,20,Peru,58.0,62.0,51.0,57.0,32.0,62.0
269152,L. Littbarski,24.0,ルシアン リトバルスキー,183,59,20,Japan,71.0,46.0,54.0,64.0,29.0,47.0
269971,A. Posiadała,24.0,Albert Posiadała,192,59,20,Poland,,,,,,
270110,F. Ruschke,24.0,Felix Ruschke,185,59,20,Germany,71.0,32.0,45.0,57.0,56.0,65.0
271897,Jorrín,24.0,Mario Jorrín González,180,59,21,Spain,64.0,33.0,44.0,54.0,56.0,61.0
272776,L. Kuavita,24.0,Léandre Filipe Kuavita,180,59,19,Belgium,62.0,57.0,55.0,63.0,54.0,68.0
272961,D. Virginio Deen,24.0,Daniël Virginio Deen,188,59,20,Netherlands,,,,,,
273022,Yeray,24.0,Yeray Cabanzón de Arriba,170,59,20,Spain,71.0,63.0,58.0,63.0,29.0,43.0
274858,A. Wlk,24.0,Allan Wlk,188,59,20,Paraguay,64.0,57.0,44.0,55.0,20.0,56.0
275044,D. Corral,24.0,Diego Corral,173,59,18,Chile,81.0,49.0,49.0,61.0,24.0,48.0
275431,A. Fariña,24.0,Alexis Adrián Fariña Romero,171,59,18,Paraguay,66.0,54.0,57.0,63.0,32.0,39.0
276633,N. Mendy,24.0,Nobel Mendy,187,59,18,France,70.0,44.0,52.0,54.0,55.0,63.0
277320,A. Schwarz,24.0,Aaron-Sky Schwarz,180,59,19,Austria,71.0,55.0,55.0,61.0,29.0,62.0
277562,E. Altıntaş,24.0,Eren Altıntaş,179,59,19,Turkey,65.0,50.0,56.0,65.0,38.0,42.0
277630,Everson Junior,24.0,Everson Junior Pereira da Silva,182,59,19,France,75.0,53.0,57.0,65.0,21.0,51.0
243428,N. Jenssen,24.0,Nicolas Pignatel Jenssen,184,59,21,Norway,54.0,25.0,41.0,47.0,60.0,61.0
248534,S. Barnes,24.0,Samuel Peter Barnes,191,59,22,England,61.0,30.0,45.0,52.0,59.0,59.0
256390,K. Kostadinov,24.0,Kaloyan Kalinov Kostadinov,178,59,20,Norway,66.0,51.0,57.0,63.0,52.0,51.0
258373,M. Danciu,24.0,Marian Danciu,175,59,21,Romania,74.0,43.0,54.0,62.0,29.0,45.0
258634,B. Hein,24.0,Bryan-Anthony Chibuike Hein,182,59,21,Germany,71.0,31.0,51.0,59.0,54.0,56.0
262541,M. Søndergaard,24.0,Mads Søndergaard Clausen,178,59,20,Denmark,62.0,47.0,57.0,63.0,47.0,45.0
263065,F. Roggow,24.0,Franz Roggow,186,59,20,Germany,61.0,50.0,57.0,56.0,54.0,64.0
263353,E. Uhlmann,24.0,Eric Uhlmann,181,59,20,Germany,70.0,47.0,55.0,59.0,56.0,57.0
264673,L. Rodríguez,24.0,Luis Carlos Rodríguez Cujuy,174,59,20,Bolivia,70.0,48.0,48.0,57.0,56.0,57.0
266131,Marc Alegre,24.0,Marc Alegre Lozano,174,59,21,Spain,72.0,41.0,53.0,59.0,54.0,53.0
266311,G. Flores,24.0,Gonzalo Nahuel Flores,178,59,21,Argentina,68.0,59.0,47.0,61.0,21.0,60.0
270095,R. Maresca,24.0,Raffaele Maresca,173,59,20,Italy,70.0,48.0,60.0,62.0,53.0,60.0
271354,Miguel Sanz,24.0,Miguel Ángel Sanz Campos,185,59,20,Spain,,,,,,
271392,B. Küpelikılınç,24.0,Berkan Küpelikılınç,172,59,20,Germany,63.0,41.0,51.0,60.0,57.0,49.0
272904,Pedro Alemañ,24.0,Pedro Alemañ Serna,182,59,20,Spain,66.0,56.0,57.0,62.0,40.0,54.0
273091,H. Arango,24.0,Héctor Fabio Arango Criollo,178,59,21,Colombia,,,,,,
274665,S. Mohammed,24.0,Shakur Mohammed,177,59,19,Ghana,76.0,59.0,52.0,61.0,24.0,46.0
274855,M. Koskela,24.0,Miika Koskela,195,59,19,Finland,68.0,27.0,36.0,39.0,59.0,64.0
275004,A. Motaraghebjafarpour,24.0,Arash Motaraghebjafarpour,183,59,20,Sweden,75.0,40.0,50.0,61.0,51.0,64.0
275415,Jorge Pascual,24.0,Jorge Pascual Medina,187,59,20,Spain,54.0,61.0,51.0,59.0,26.0,48.0
277221,D. Bobson,24.0,Divaio Bobson,182,59,19,Netherlands,82.0,49.0,49.0,65.0,31.0,59.0
277542,G. Besselink,24.0,Gijs Besselink,180,59,19,Netherlands,65.0,51.0,55.0,59.0,56.0,57.0
251091,H. Al Eissa,24.0,Hussain Ahmed Al-Eisa,163,59,22,Saudi Arabia,81.0,50.0,51.0,61.0,43.0,58.0
259558,M. Ekelik,24.0,Mevlüt Han Ekelik,182,59,18,Turkey,62.0,56.0,62.0,62.0,43.0,47.0
260166,Oh Jae Hyuk,24.0,Jae Hyuk Oh,174,59,21,Korea Republic,62.0,57.0,56.0,63.0,43.0,51.0
260411,J. Greene,24.0,Jacob Greene,178,59,20,United States,75.0,37.0,45.0,59.0,54.0,54.0
263272,P. Schulze,24.0,Philipp Schulze,190,59,20,Germany,,,,,,
264334,D. Elerewe,24.0,Deji Elerewe,189,59,19,England,72.0,24.0,40.0,44.0,58.0,67.0
265478,E. Viveros,24.0,Emiliano Sebastián Viveros Mereles,178,59,20,Argentina,67.0,47.0,57.0,58.0,45.0,55.0
266095,C. O'Riordan,24.0,Connor O'Riordan,193,59,19,Republic of Ireland,58.0,24.0,40.0,47.0,58.0,72.0
267935,O. Krzyżak,24.0,Oskar Krzyżak,190,59,21,Poland,55.0,34.0,43.0,49.0,56.0,70.0
268430,O. Mhamdi,24.0,Oualid Mhamdi,183,59,20,Morocco,66.0,26.0,47.0,50.0,56.0,60.0
268610,I. Flores,24.0,Gilberto Ivan Flores Melgarejo,182,59,20,Paraguay,64.0,37.0,44.0,47.0,57.0,63.0
269232,S. Karssies,24.0,Sam Luca Karssies,186,59,20,Netherlands,,,,,,
270349,J. Antonioli,24.0,Joey Antonioli,179,59,19,Netherlands,68.0,49.0,60.0,64.0,51.0,51.0
271450,Diego Gustavo,24.0,Diego Gustavo Rodrigues de Lima,180,59,19,Brazil,63.0,51.0,58.0,65.0,43.0,48.0
274006,M. François,24.0,Marlee François,181,59,20,Australia,73.0,56.0,52.0,62.0,27.0,50.0
274103,Rafael Oliveira,24.0,Pedro Rafael Silva Oliveira,183,59,19,Portugal,,,,,,
274738,M. Machuca,24.0,Marcos Antonio Machuca Galeano,163,59,18,Paraguay,70.0,46.0,56.0,60.0,34.0,52.0
275299,S. Jarju,24.0,Seedy Jarju,177,59,18,Gambia,67.0,42.0,52.0,59.0,54.0,55.0
275363,P. Álvarez,24.0,Pedro Esteban Álvarez Benitez,185,59,22,Paraguay,61.0,33.0,43.0,35.0,58.0,71.0
276270,B. Bauer,24.0,Benedikt Bauer,178,59,19,Germany,73.0,29.0,49.0,58.0,52.0,55.0
277698,Í. Sigurgeirsson,24.0,Ísak Andri Sigurgeirsson,175,59,19,Iceland,73.0,59.0,52.0,60.0,25.0,50.0
277940,Joan Ruiz,24.0,Joan Ruiz Agustina,180,59,20,Spain,60.0,52.0,60.0,57.0,55.0,55.0
277942,W. Benard,24.0,William Benard,182,59,20,France,65.0,44.0,61.0,59.0,56.0,54.0
277972,S. Abergel,24.0,Salomon Abergel,180,59,18,France,78.0,42.0,49.0,56.0,55.0,54.0
252416,D. Louicius,24.0,Don Deedson Louicius,178,59,22,Haiti,80.0,56.0,49.0,64.0,22.0,53.0
256558,C. Muñoz,24.0,Cristóbal Felipe Muñoz Vásquez,184,59,23,Chile,63.0,22.0,31.0,34.0,59.0,64.0
256897,R. Udrea,24.0,Răzvan Udrea,183,59,21,Romania,,,,,,
261526,S. Gómez,24.0,Santiago Andrés Gómez Santana,185,59,20,Venezuela,58.0,27.0,43.0,44.0,59.0,65.0
262708,T. Malbec,24.0,Tidiane Malbec,187,59,21,France,,,,,,
262922,P. Tschernuth,24.0,Paul Tschernuth,186,59,21,Austria,,,,,,
263150,J. Meyer,24.0,Jordan Meyer,181,59,21,Germany,56.0,44.0,52.0,59.0,60.0,54.0
263381,J. Lemmerer,24.0,Jürgen Lemmerer,173,59,20,Austria,75.0,60.0,46.0,60.0,23.0,54.0
266618,F. Wustinger,24.0,Florian Wustinger,176,59,19,Austria,66.0,37.0,52.0,61.0,55.0,58.0
268563,M. Reyes,24.0,Maikel Stalin Reyes Alcivar,165,59,20,Ecuador,64.0,56.0,59.0,60.0,58.0,58.0
268910,J. Turner-Cooke,24.0,Jay Turner-Cooke,179,59,19,England,62.0,55.0,60.0,61.0,52.0,53.0
270669,K. de Wit,24.0,Kas de Wit,175,59,19,Netherlands,69.0,48.0,58.0,64.0,40.0,46.0
271140,L. Rocrou,24.0,Lucas Rocrou,174,59,20,France,74.0,57.0,51.0,61.0,26.0,52.0
271263,R. Eyongo,24.0,Raphaël Eyongo,191,59,20,Netherlands,67.0,54.0,54.0,60.0,35.0,57.0
271929,M. Craig,24.0,Michael Craig,179,59,20,Scotland,61.0,37.0,55.0,58.0,55.0,60.0
273926,N. Butler-Oyedeji,24.0,Nathan Butler-Oyedeji,177,59,20,England,76.0,57.0,52.0,62.0,19.0,52.0
274086,D. Ossa,24.0,Diego Ossa Vives,178,59,19,Chile,68.0,58.0,46.0,59.0,18.0,55.0
274091,J. Halwachs,24.0,Julian Halwachs,188,59,20,Austria,63.0,57.0,59.0,63.0,56.0,55.0
275632,D. Mitrović,24.0,Danilo Mitrović,182,59,22,Serbia,63.0,45.0,53.0,51.0,56.0,57.0
275868,J. Puriël,24.0,Jeffry Puriël,195,59,20,Netherlands,61.0,60.0,57.0,60.0,31.0,57.0
275907,L. Janeš,24.0,Luka Janeš,184,59,19,Germany,59.0,38.0,48.0,51.0,61.0,61.0
